"MARCA","MODELO","VERSAO","Álcool
Cidade (km/l)","Álcool
Estrada (km/l)","Gasolina
Cidade (km/l)","Gasolina
Estrada (km/l)","Consumo Energético (MJ/km)","Classificação"
"VOLKSWAGEN","UP!","high - 4
Portas 1.0-12V M-5","9.1","9.9","13.2","14.3","1.57","C"
"VOLKSWAGEN","UP!","black. white.
red - 4 Portas 1.0-12V M-5","9.1","9.9","13.2","14.3","1.57","-"
"VOLKSWAGEN","UP!","move - 2 Portas I-
Motion 1.0-12V MTA-5"," 9"," 10"," 13","14.4","1.57","B"
"VOLKSWAGEN","UP!","move - 4
Portas I- Motion 1.0-12V MTA-5"," 9"," 10"," 13","14.4","1.57","B"
"VOLKSWAGEN","UP!","high - 4 Portas I-
Motion 1.0-12V MTA-5"," 9"," 10"," 13","14.4","1.57","E"
"VOLKSWAGEN","UP!","black. white. red - 4 Portas I-Motion 1.0-12V MTA-5"," 9"," 10"," 13","14.4","1.57","-"
"VOLKSWAGEN","UP!","Take 1.0-12V M-5","9.2","10.2","13.5","14.6","1.54","C"
"VOLKSWAGEN","UP!","Move 1.0-12V M-5","9.2","10.2","13.5","14.6","1.54","D"
"VOLKSWAGEN","UP!","High 1.0-12V M-5","9.2","10.2","13.5","14.6","1.54","D"
"VOLKSWAGEN","UP!","BWR 1.0-12V M-5","9.2","10.2","13.5","14.6","1.54","A"
"VOLKSWAGEN","UP!","Move I-Motion 1.0-12V MTA-5","9.2","10.2","13.2","14.8","1.55","B"
"VOLKSWAGEN","UP!","High I-Motion 1.0-12V MTA-5","9.2","10.2","13.2","14.8","1.55","C"
"VOLKSWAGEN","UP!","BWR I-Motion 1.0-12V MTA-5","9.2","10.2","13.2","14.8","1.55","C"
"VOLKSWAGEN","UP!","Cross 1.0-12V M-5","9.1"," 10","13.4","14.3","1.56","D"
"VOLKSWAGEN","UP!","Cross I-Motion 1.0-12V MTA-5","9.1"," 10","13.1","14.4","1.57","C"
"VOLKSWAGEN","UP!","Cross 1.0-12V M-5","9.2","10.4","13.3","14.6","1.54","D"
"VOLKSWAGEN","UP!","Cross (I- Motion) 1.0-12V MTA-5","8.9","9.9","13.2","14.4","1.58","C"
"VOLKSWAGEN","UP!","Move (I- Motion) 1.0-12V MTA-5","9.4","10.6"," 14","15.8","1.47","C"
"VOLKSWAGEN","UP!","High (I- Motion) 1.0-12V MTA-5","9.4","10.6"," 14","15.8","1.47","C"
"VOLKSWAGEN","UP!","Run (I- Motion) 1.0-12V MTA-5","9.4","10.6"," 14","15.8","1.47","D"
"VOLKSWAGEN","UP!","Take 1.0-12V M-5","9.6","10.6","14.2","15.3","1.46","C"
"VOLKSWAGEN","UP!","Move 1.0-12V M-5","9.6","10.6","14.2","15.3","1.46","D"
"VOLKSWAGEN","UP!","High 1.0-12V M-5","9.6","10.6","14.2","15.3","1.46","D"
"VOLKSWAGEN","UP!","Run 1.0-12V M-5","9.6","10.6","14.2","15.3","1.46","D"
"VOLKSWAGEN","UP!","Track 1.0-12V M-5","9.5","10.3","13.7","14.8","1.5","A"
"VOLKSWAGEN","UP!","1.0-12V Take / Run / High M-5","9.6","10.6","14.2","15.3","1.46","C"
"VOLKSWAGEN","UP!","1.0-12V Run / High MTA-5","9.4","10.6"," 14","15.8","1.47","C"
"VOLKSWAGEN","UP!","1.0-12V Cross M-5","9.2","10.4","13.3","14.6","1.54","C"
"VOLKSWAGEN","UP!","1.0-12V Cross
(I-Motion) MTA-5","9.2","9.9","13.3","14.1","1.56","C"
"VOLKSWAGEN","UP!","1.0-12V Track M-5","9.5","10.3","13.7","14.8","1.5","D"
"VOLKSWAGEN","UP! (2017)","Cross (I- Motion) 1.0-12V MTA-5","9.2","9.9","13.3","14.1","1.56","C"
"VOLKSWAGEN","UP! TSI","move (Rodas aro 14"") 1.0-12V M-5"," 10","11.5","14.3","16.3","1.4","B"
"VOLKSWAGEN","UP! TSI","move (Rodas aro 15"")
/ pepper 1.0-12V M-5","9.6","11.1","14.1"," 16","1.44","B"
"VOLKSWAGEN","UP! TSI","cross 1.0-12V M-5","9.5","10.4","13.7","14.7","1.5","D"
"VOLKSWAGEN","UP! TSI","move (Rodas aro 14"") 1.0-12V M-5"," 10","11.5","14.3","16.3","1.4","B"
"VOLKSWAGEN","UP! TSI","move (Rodas aro 15"")
/ pepper 1.0-12V M-5","9.6","11.1","14.1"," 16","1.44","B"
"VOLKSWAGEN","UP! TSI","cross 1.0-12V M-5","9.5","10.4","13.7","14.7","1.5","D"
"VOLKSWAGEN","UP! TSI","Connect 170TSI 1.0-12V M-5","9.6","11.1","14.1"," 16","1.44","C"
"VOLKSWAGEN","UP! TSI","Xtreme 170TSI 1.0-12V M-5","9.5","10.4","13.7","14.7","1.5","C"
"VOLKSWAGEN","UP! TSI","XTREME 170TSI 1.0-12V M-5","9.5","10.4","13.7","14.7","1.5","C"
"VOLKSWAGEN","UP! TSI","Cross 1.0-12V M-5","9.5","10.4","13.7","14.7","1.5","D"
"VOLKSWAGEN","UP! TSI","Move 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","D"
"VOLKSWAGEN","UP! TSI","High 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","D"
"VOLKSWAGEN","UP! TSI","BWR 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","A"
"VOLKSWAGEN","UP! TSI","Speed 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","D"
"VOLKSWAGEN","UP! TSI","Cross 1.0-12V M-5","9.5","10.4","13.7","14.7","1.5","D"
"VOLKSWAGEN","UP! TSI","Move 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","D"
"VOLKSWAGEN","UP! TSI","High 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","D"
"VOLKSWAGEN","UP! TSI","BWR 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","A"
"VOLKSWAGEN","UP! TSI","Speed 1.0-12V M-5","9.6","11.1","13.8","16.1","1.44","D"
"VOLKSWAGEN","UP! TSI","1.0-12V Move / High / Black / Red / White /
Speed M-5","9.6","11.1","13.8","16.1","1.44","C"
"VOLKSWAGEN","UP! TSI","1.0-12V Cross M-5","9.5","10.4","13.7","14.7","1.5","C"
"VOLKSWAGEN","Virtus"," 1.6-16V M-5","8.2","9.5","11.9","13.8","1.71","C"
"VOLKSWAGEN","Virtus","200 TSI Comfortline / 200 TSI Highline 1.0-12V A-6","7.8","10.2","11.2","14.6","1.73","D"
"VOLKSWAGEN","Virtus"," 1.6-16V A-6","7.8","9.8","10.8","13.8","1.79","C"
"VOLKSWAGEN","Virtus"," 1.6-16V M-5","8.2","9.5","11.9","13.8","1.71","C"
"VOLKSWAGEN","Virtus","200 TSI Comfortline / 200 TSI Highline 1.0-12V A-6","7.8","10.2","11.2","14.6","1.73","D"
"VOLKSWAGEN","Virtus"," 1.6-16V A-6","7.8","9.8","10.8","13.8","1.79","C"
"VOLKSWAGEN","Virtus","MSI 1.6-16V M-5","8.2","9.5","11.9","13.8","1.71","A"
"VOLKSWAGEN","Virtus","MSI 1.6-16V A-6","7.8","9.8","10.8","13.8","1.79","A"
"VOLKSWAGEN","Virtus","Sense MSI 1.6-16V A-6","7.8","9.8","10.8","13.8","1.79","B"
"VOLKSWAGEN","Virtus","Comfortline 200 TSI 1.0-12V A-6","7.8","10.2","11.2","14.6","1.73","B"
"VOLKSWAGEN","Virtus","Highline 200 TSI 1.0-12V A-6","7.8","10.2","11.2","14.6","1.73","C"
"VOLKSWAGEN","Virtus","1.6 MSI 1.6-16V M-5","8.2","9.5","11.9","13.8","1.71","C"
"VOLKSWAGEN","Virtus","COMFORTLINE 200 TSI AUTO 1.0-12V A-6","7.8","10.2","11.2","14.6","1.73","A"
"VOLKSWAGEN","Virtus","HIGHLINE 200 TSI AUTO 1.0-12V A-6","7.8","10.2","11.2","14.6","1.73","B"
"VOLKSWAGEN","Virtus","1.6 MSI AUTO 1.6-16V A-6","7.8","9.8","10.8","13.8","1.79","A"
"VOLKSWAGEN","Virtus","SENSE 1.6 MSI AUTO 1.6-16V A-6","7.8","9.8","10.8","13.8","1.79","A"
"VOLKSWAGEN","Virtus","GTS 1.4-16V A-6","7.6","9.8","11.1"," 14","1.78","D"
"VOLKSWAGEN","Voyage","Trendline
/ City 1.0-12V M-5","8.9","10.7","13.1","15.3","1.53","B"
"VOLKSWAGEN","Voyage","Comfortline 1.0-12V M-5","8.6","10.2","12.7","14.8","1.59","A"
"VOLKSWAGEN","Voyage","Trendline 1.6-8V M-5","7.9"," 10","11.5","14.5","1.71","B"
"VOLKSWAGEN","Voyage","Comfortline
/ Highline 1.6-8V M-5"," 8","9.9","11.6","14.1","1.72","B"
"VOLKSWAGEN","Voyage","Comfortline (I-Motion)
/ Highline (I-Motion) 1.6-8V MTA-5","7.8","9.5","11.2","13.5","1.78","C"
"VOLKSWAGEN","Voyage"," 1.6-16V A-6"," 8","10.1","11.1","14.3","1.73","C"
"VOLKSWAGEN","Voyage","(Rodas aro 14) 1.0-12V M-5","8.9","10.6","13.4","15.6","1.52","B"
"VOLKSWAGEN","Voyage","(Rodas aro 15) 1.0-12V M-5","9.1","10.6","13.1","15.1","1.53","B"
"VOLKSWAGEN","Voyage"," 1.6-8V M-5"," 8","9.9","11.6","14.1","1.72","B"
"VOLKSWAGEN","Voyage"," 1.6-16V A-6"," 8","10.1","11.1","14.3","1.73","C"
"VOLKSWAGEN","Voyage","(roda aro 14) 1.0-12V M-5","8.9","10.6","13.4","15.6","1.52","A"
"VOLKSWAGEN","Voyage","(roda aro 15) 1.0-12V M-5","9.1","10.6","13.1","15.1","1.53","A"
"VOLKSWAGEN","Voyage"," 1.6-8V M-5"," 8","9.9","11.6","14.1","1.72","B"
"VOLKSWAGEN","Voyage","Patrulheiro 1.6-8V M-5","7.7"," 9","11.2"," 13","1.82","A"
"VOLKSWAGEN","Voyage","MSI 1.6-16V A-6"," 8","10.1","11.1","14.3","1.73","A"
"VOLKSWAGEN","VOYAGE","1.6 1.6-8V M-5"," 8","9.9","11.6","14.1","1.72","A"
"VOLKSWAGEN","VOYAGE","1.0 (roda aro 14) 1.0-12V M-5","8.9","10.6","13.4","15.6","1.52","C"
"VOLKSWAGEN","VOYAGE","1.0 (roda aro 15) 1.0-12V M-5","9.1","10.6","13.1","15.1","1.53","E"
"VOLKSWAGEN","VOYAGE","1.6 MSI AUTOMATIC 1.6-16V A-6"," 8","10.1","11.1","14.3","1.73","B"
"VOLKSWAGEN","VOYAGE","PATRULHEIRO 1.6-8V M-5","7.7"," 9","11.2"," 13","1.82","A"
"VOLKSWAGEN","Voyage","BlueMotion
Technology 1.0-8V M-5"," 8","10.1","11.8","14.9","1.68","A"
"VOLKSWAGEN","Voyage","1 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","A"
"VOLVO","XC90","INSC EXPRES 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","C"
"VOLVO","XC90","T8 EXCELLEN 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","B"
"VOLVO","XC90","T8 INSCRIPT 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","C"
"VOLVO","XC90","T8 MOMENTUM 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","C"
"VOLVO","XC90","T8 POLESTAR 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","A"
"VOLVO","XC90","T8 R-DESIGN 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","A"
"VOLVO","XC90","T8 ULT DARK 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","C"
"VOLVO","XC90","T8 ULTIMATE 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","C"
"VOLVO","XC90","T8 PLUS 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","A"
"VOLVO","XC90","T8 CORE 2.0-16V A-8"," 9","9.1","23.7","21.4","0.9","B"
"VOLVO","XC90 (ano modelo
2024)","INSC EXPRES 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","C"
"VOLVO","XC90 (ano modelo
2024)","T8 EXCELLEN 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","B"
"VOLVO","XC90 (ano modelo
2024)","T8 INSCRIPT 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","C"
"VOLVO","XC90 (ano modelo
2024)","T8 MOMENTUM 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","C"
"VOLVO","XC90 (ano modelo
2024)","T8 POLESTAR 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","A"
"VOLVO","XC90 (ano modelo
2024)","T8 R-DESIGN 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","A"
"VOLVO","XC90 (ano modelo
2024)","T8 ULT DARK 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","C"
"VOLVO","XC90 (ano modelo
2024)","T8 ULTIMATE 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","C"
"VOLVO","XC90 (ano modelo
2024)","T8 PLUS 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","A"
"VOLVO","XC90 (ano modelo
2024)","T8 CORE 2.0-16V A-8","10.3","10.3","24.2","23.3","0.85","B"
"VOLKSWAGEN","Voyage","City 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","A"
"VOLKSWAGEN","Voyage","Trendlines 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","C"
"VOLKSWAGEN","Voyage","Comfortline 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","A"
"VOLKSWAGEN","Voyage","Seleção 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","B"
"VOLKSWAGEN","Voyage","1.6 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","A"
"VOLKSWAGEN","Voyage","Highline 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","C"
"VOLKSWAGEN","Voyage","City 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","A"
"VOLKSWAGEN","Voyage","Trendline 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","B"
"VOLKSWAGEN","Voyage","Comfortline 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","C"
"VOLKSWAGEN","Voyage","Evidence 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","D"
"VOLKSWAGEN","Voyage","Seleção 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","C"
"VOLKSWAGEN","Voyage","I-Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","D"
"VOLKSWAGEN","Voyage","Highline I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","B"
"VOLKSWAGEN","Voyage","City I-Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","C"
"VOLKSWAGEN","Voyage","Trendline I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","B"
"VOLKSWAGEN","Voyage","Comfortline I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","A"
"VOLKSWAGEN","Voyage","Evidence I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","E"
"VOLKSWAGEN","Voyage","Seleção I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","A"
"VOLKSWAGEN","Voyage","BlueMotion
Technology 1.0-8V M-5"," 8","10.1","11.8","14.9","1.68","A"
"VOLKSWAGEN","Voyage","City 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","A"
"VOLKSWAGEN","Voyage","Trendline 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","A"
"VOLKSWAGEN","Voyage","Comfortline 1.0-8V M-5","7.7","9.6","11.6","13.9","1.75","A"
"VOLKSWAGEN","Voyage","Patrulheiro 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","A"
"VOLKSWAGEN","Voyage","City 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","A"
"VOLKSWAGEN","Voyage","Trendline 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","B"
"VOLKSWAGEN","Voyage","Comfortline 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","C"
"VOLKSWAGEN","Voyage","Highline 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","C"
"VOLKSWAGEN","Voyage","Evidence 1.6-8V M-5","7.3","9.4","10.7","13.7","1.84","D"
"VOLKSWAGEN","Voyage","Comfortline I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","A"
"VOLKSWAGEN","Voyage","Highline I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","B"
"VOLKSWAGEN","Voyage","Evidence I-
Motion 1.6-8V MTA-5","7.3","9.5","10.7","13.6","1.84","E"
"VOLKSWAGEN","Voyage","1.0-12V City /
Trendline M-5","8.9","10.7","13.1","15.3","1.53","A"
